"","SiteName","BlockNo","PlotNo","Subplot No","Subplot X","Subplot Y","BroHor","AveFat","AirCar","TriDub","TriHir","VulMyu","TriWhite","GalPar","Bare","DicCap","MadGra","HypGla","VicVel","BroDia","EroBot","TaeCap","TriCil","LatSph","ClaPur","TriWra","AveBar","BriMin","TriMicroceph","AmsMen","WhorledTarweed","TriMicro","Lotus","LatSPh","LolMul","AnaArv","MicCal","CasAtt","LacCil","TriWil","CalCil","TriGracil","FilGal","DaucPusil","VicSat","GerDis","CroSet","PlaNot","LupBic","VicVil","ConArv","LacSer","CerGlo","CalPar","SisBel","LotWra","Cardamine","NavPub","AgoHet","TriEri","TriMic","CarPac","PlaLan","Rock","TriFuc","DelVar","CynEch","Galpar","VicVIl","Torilis","ClaPUr","VulMru","BroSter","ElyGla","Lagophylla","BroMad","WhiteGlume","PetDub","UnkTar","SheArv","TriHya","WhiteRib","UnKTar","Lomatium","CerGlo.1","EupSpa","RiHir","CenMil","LinPar","Linanthus","LotPr","LotPur","GreenBrush","TriaHya","Longawn Brome","LongawnBrome","LotPUr","WhiteRub","PurpleFlower","PurpleCup","TriLax","GalPar.1","DicMul","CenMil (Not?)","Zigadenus","NavPUb","Linanthus (?)","BriMin.1","BriMax","AegTri","Sidalcea","TriMicrodon","LupBIc","CalLut","LotMic","BrImax","DicCap.1","Shieldseed","CenMil.1","ShieldSeed","TriGra","LupBic.1","TriBif","RanCal","NasPul","NotAgo","LotMIc","LongAwnBrome","LinPar.1","NotAGo","TriAlbo","PoaSecunda","BrIMax","4-Way Grass","AchMil","AchMol","TrIBif","LuzCom","4-WayGrass","BroCar"
"332","MCLA","3","2","12","4","2","6","0","2","0","","","0","1","0","0","0","2","0","","","2","0","0","","0","2","","1","0","0","0","0","0","0","0","1","","0","0","0","0","","0","0","0","0","0","","","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"333","MCLA","3","2","13","5","2","5","0","2","0","","","0","","0","0","0","2","0","","","1","0","0","","0","4","1","1","0","0","0","0","0","0","0","2","","0","0","0","0","","0","0","0","0","0","","","0","0","0","0","0","1","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"334","MCLA","3","2","14","6","2","6","0","2","0","2","","0","","0","0","0","3","0","","","1","0","0","1","0","2","","1","0","0","0","0","0","0","0","2","","0","0","0","0","","0","0","0","0","0","","","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"335","MCLA","3","2","15","7","2","5","0","1","0","1","1","0","","0","0","0","2","0","","","1","0","0","1","0","2","","2","0","0","0","0","0","0","0","2","","0","0","0","0","","0","0","0","0","0","1","","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"336","MCLA","3","2","16","8","2","5","0","","0","1","","0","2","0","0","0","2","0","1","","2","0","0","1","0","2","","","0","0","0","0","0","0","0","1","","0","0","0","0","","0","0","0","0","0","","2","0","0","0","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"337","MCLA","3","2","1","1","3","4","0","1","0","","","0","2","","0","0","2","0","","0","2","","0","2","0","","","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","","0","0","0","0","","3","0","0","0","0","0","","0","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"338","MCLA","3","2","2","2","3","4","0","","0","","","0","2","","0","0","6","0","","0","2","","0","1","0","","","0","0","0","0","0","0","0","0","","2","0","0","0","0","0","","0","0","0","0","","","0","0","0","0","0","","0","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"339","MCLA","3","2","3","3","3","4","0","","0","","","0","2","","0","0","6","0","","0","","","0","1","0","2","","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","","0","0","0","0","","2","0","0","0","0","0","","0","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"340","MCLA","3","2","4","4","3","4","0","1","0","","","0","2","","0","0","4","0","","0","1","","0","2","0","","","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","","0","0","0","0","","2","0","0","0","0","0","","0","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"341","MCLA","3","2","5","5","3","4","0","","0","","","0","1","","0","0","4","0","","0","1","","0","","0","2","","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","1","0","0","0","0","","2","0","0","0","0","0","","0","3","0","0","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"342","MCLA","3","2","6","6","3","5","0","","0","3","","0","","","0","0","4","0","","0","","1","0","1","0","1","","0","0","0","0","0","0","0","0","2","","0","0","0","0","0","","0","0","0","0","","3","0","0","0","0","0","","0","","0","0","1","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"343","MCLA","3","2","7","7","3","4","0","1","0","2","","0","","","0","0","","0","1","0","","","0","1","0","4","1","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","","0","0","0","0","","3","0","0","0","0","0","","0","","0","0","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"344","MCLA","3","2","8","8","3","4","0","1","0","3","","0","3","","0","0","4","0","","0","1","2","0","1","0","1","","0","0","0","0","0","0","0","0","2","","0","0","0","0","0","","0","0","0","0","","2","0","0","0","0","0","","0","","0","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"345","MCLA","3","2","9","1","4","3","0","1","0","","","0","1","2","0","0","3","0","2","0","4","","0","","0","","","0","0","0","0","0","0","0","0","","2","0","0","0","0","0","","0","0","0","0","","4","0","0","0","0","0","","0","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"346","MCLA","3","2","10","2","4","4","0","3","0","","","0","2","","0","0","3","0","","0","2","","0","2","0","","","0","0","0","0","0","0","0","0","","3","0","0","0","0","0","","0","0","0","0","","2","0","0","0","0","0","","0","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"347","MCLA","3","2","11","3","4","3","0","","0","","","0","3","","0","0","5","0","","0","1","","0","1","0","1","","0","0","0","0","0","0","0","0","3","","0","0","0","0","0","","0","0","0","0","","2","0","0","0","0","0","","0","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"348","MCLA","3","2","12","4","4","4","0","1","0","","","0","2","","0","0","3","0","","0","1","","0","1","0","1","","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","","0","0","0","0","1","2","0","0","0","0","0","","0","2","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"349","MCLA","3","2","13","5","4","4","0","","0","","","0","","","0","0","3","0","","0","2","","0","","0","1","","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","","0","0","0","0","","2","0","0","0","0","0","1","0","1","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"350","MCLA","3","2","14","6","4","4","0","","0","","1","0","","","0","0","4","0","","0","2","2","0","","0","","","0","0","0","0","0","0","0","0","3","","0","0","0","0","0","","0","0","0","0","","4","0","0","0","0","0","","0","","0","0","2","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"351","MCLA","3","2","15","7","4","5","0","","0","","","0","","","0","0","1","0","","0","2","3","0","","0","3","","0","0","0","0","0","0","0","0","2","","0","0","0","0","0","","0","0","0","0","4","","0","0","0","0","0","","0","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"352","MCLA","3","2","16","8","4","5","0","","0","","","0","1","","0","0","1","0","1","0","2","3","0","1","0","","","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","","0","0","0","0","","","0","0","0","0","0","","0","","0","0","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"353","MCLA","3","2","1","1","5","3","0","","0","","0","0","4","10","0","0","4","0","","0","3","","0","2","0","","0","0","0","0","0","0","0","0","","3","2","0","0","0","0","0","1","0","0","0","0","2","4","0","0","0","0","0","","0","","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"354","MCLA","3","2","2","2","5","3","0","1","0","","0","0","3","","0","0","4","0","","0","2","","0","2","0","1","0","0","0","0","0","0","0","0","","3","2","0","0","0","0","0","","0","0","0","0","1","4","0","0","0","0","0","","0","","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"355","MCLA","3","2","3","3","5","4","0","","0","","0","0","2","","0","0","5","0","","0","2","","0","2","0","","0","0","0","0","0","0","0","0","","2","2","0","0","0","0","0","","0","0","0","0","","2","0","0","0","0","0","1","0","","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"356","MCLA","3","2","4","4","5","4","0","","0","","0","0","1","","0","0","4","0","","0","3","","0","2","0","1","0","0","0","0","0","0","0","0","1","3","1","0","0","0","0","0","","0","0","0","0","","3","0","0","0","0","0","3","0","","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"357","MCLA","3","2","5","5","5","4","0","","0","1","0","0","1","","0","0","3","0","","0","3","","0","","0","","0","0","0","0","0","0","0","0","","4","1","0","0","0","0","0","","0","0","0","0","1","4","0","0","0","0","0","","0","","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"358","MCLA","3","2","6","6","5","3","0","","0","2","0","0","1","","0","0","2","0","","0","2","","0","","0","1","0","0","0","0","0","0","0","0","","5","","0","0","0","0","0","","0","0","0","0","","4","0","0","0","0","0","","0","1","0","0","2","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"359","MCLA","3","2","7","7","5","5","0","","0","1","0","0","","","0","0","","0","","0","3","","0","","0","2","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","","0","0","0","0","","3","0","0","0","0","0","","0","","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"360","MCLA","3","2","8","8","5","5","0","","0","3","0","0","1","","0","0","","0","","0","2","","0","","0","1","0","0","0","0","0","0","0","0","","1","","0","0","0","0","0","","0","0","0","0","","3","0","0","0","0","0","","0","","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"361","MCLA","3","2","9","1","6","2","0","2","0","","0","0","","","0","0","5","0","","0","4","","0","2","0","1","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","","0","0","0","0","","3","0","0","0","0","0","","0","","0","0","","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"362","MCLA","3","2","10","2","6","2","0","","0","","0","0","1","","0","0","5","0","","0","4","","0","2","0","1","0","0","0","0","0","0","0","0","","3","","0","0","0","0","0","","0","0","0","0","","4","0","0","0","0","0","","0","","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"363","MCLA","3","2","11","3","6","4","0","","0","","0","0","2","","0","0","3","0","","0","4","","0","1","0","","0","0","0","0","0","0","0","0","","2","1","0","0","0","0","0","","0","0","0","0","","4","0","0","0","0","0","","0","","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"364","MCLA","3","2","12","4","6","4","0","","0","","0","0","1","","0","0","2","0","","0","4","1","0","","0","","0","0","0","0","0","0","0","0","","2","","0","0","0","0","0","","0","0","0","0","","4","0","0","0","0","0","1","0","","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"365","MCLA","3","2","13","5","6","3","0","","0","1","0","0","","","0","0","1","0","","0","3","","0","","0","1","0","0","0","0","0","0","0","0","","4","","0","0","0","0","0","","0","0","0","0","","5","0","0","0","0","0","","0","","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"366","MCLA","3","2","14","6","6","4","0","","0","2","0","0","1","","0","0","2","0","","0","2","2","0","","0","1","0","0","0","0","0","0","0","0","","2","","0","0","0","0","0","","0","0","0","0","","4","0","0","0","0","0","","0","","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"367","MCLA","3","2","15","7","6","4","0","","0","2","0","0","","","0","0","","0","","0","3","","0","","0","1","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","","0","0","0","0","","5","0","0","0","0","0","","0","","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"368","MCLA","3","2","16","8","6","4","0","","0","2","0","0","","","0","0","","0","1","0","3","","0","","0","1","0","0","0","0","0","0","0","0","","","","0","0","0","0","0","","0","0","0","0","","5","0","0","0","0","0","","0","","0","0","","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"369","MCLA","3","2","1","1","7","1","0","","0","","0","0","1","","0","0","3","0","","","6","","0","2","0","","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"370","MCLA","3","2","2","2","7","1","0","1","0","","0","0","","","0","0","4","0","","","5","","0","2","0","","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","1","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"371","MCLA","3","2","3","3","7","2","0","","0","","0","0","","","0","0","2","0","","","6","1","0","","0","","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","","5","0","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"372","MCLA","3","2","4","4","7","3","0","1","0","","0","0","1","","0","0","2","0","","","5","1","0","","0","","0","0","0","0","0","0","0","0","0","2","","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"373","MCLA","3","2","5","5","7","3","0","","0","","0","0","1","","0","0","2","0","","1","5","","0","","0","","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","1","4","0","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"374","MCLA","3","2","6","6","7","3","0","","0","1","0","0","","","0","0","1","0","","1","3","","0","","0","1","0","0","0","0","0","0","0","0","0","1","","0","0","0","0","0","0","0","0","0","0","","6","0","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"375","MCLA","3","2","7","7","7","3","0","","0","1","0","0","","","0","0","","0","","","2","","0","","0","","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","","5","0","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"376","MCLA","3","2","8","8","7","3","0","","0","1","0","0","","10","0","0","","0","","","3","","0","","0","3","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","","4","0","0","0","0","0","0","0","","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"377","MCLA","3","2","9","1","8","","0","","0","","0","0","1","","0","0","2","0","","","6","","0","1","0","","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","","4","0","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"378","MCLA","3","2","10","2","8","1","0","","0","","0","0","1","","0","0","2","0","","","6","1","0","","0","","0","0","0","0","0","0","0","0","0","","","0","0","0","0","0","0","0","0","0","0","","4","0","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
